ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,Chocó,27800,Unguía,27800000,Unguía (Unguía - Chocó),2023,4,416394,147360.0,860.11,Domingo,2023-04-02 19:15:00,22.12
94,Guainía,94343,Barrancominas,94343000,Barrancominas (Barrancominas - Guainía),2023,4,51123,12598.0,178.58,Jueves,2023-04-13 18:15:00,15.56
44,La Guajira,44847,Uribia,44847012,Nazareth (Uribia - La Guajira),2023,4,58390,10988.0,341.28,Miércoles,2023-04-19 18:45:00,12.13
47,Magdalena,47189,Ciénaga,47189018,Palmor (Ciénaga - Magdalena),2023,4,92907,32959.0,187.26,Martes,2023-04-25 18:45:00,22.47
50,Meta,50325,Mapiripán,50325000,Mapiripán (Mapiripán - Meta),2023,4,162955,61120.0,345.4,Miércoles,2023-04-19 18:30:00,23.56
52,Nariño,52250,El Charco,52250023,Bazán (El Charco - Nariño),2023,4,18414,7060.0,115.2,Sábado,2023-04-08 18:30:00,6.56
52,Nariño,52250,El Charco,52250003,Bolívar - San Pedro (El Charco - Nariño),2023,4,3370,2751.0,29.34,Martes,2023-04-04 18:15:00,4.53
52,Nariño,52250,El Charco,52250007,San José Del Tapaje (El Charco - Nariño),2023,4,9928,3132.0,56.0,Martes,2023-04-04 18:00:00,7.36
52,Nariño,52520,Francisco Pizarro,52520013,San Pedro Del Vino (Francisco Pizarro - Nariño),2023,4,3385,2170.0,24.8,Viernes,2023-04-21 19:45:00,6.0
52,Nariño,52390,La Tola,52390013,Amárales (La Tola - Nariño),2023,4,6624,2615.0,44.93,Martes,2023-04-18 19:30:00,7.01
52,Nariño,52390,La Tola,52390009,Mulatos (La Tola - Nariño),2023,4,5260,2804.0,39.01,Lunes,2023-04-17 18:45:00,7.03
52,Nariño,52427,Magüí,52427901,Alto Estero (Magüí - Nariño),2023,4,618,176.0,12.35,Jueves,2023-04-13 19:45:00,1.53
52,Nariño,52427,Magüí,52427013,La Loma (Magüí - Nariño),2023,4,791,404.0,8.11,Jueves,2023-04-20 18:30:00,4.02
52,Nariño,52490,Olaya Herrera,52490913,Boca De Prieta (Olaya Herrera - Nariño),2023,4,2820,744.0,16.94,Martes,2023-04-04 18:15:00,6.56
52,Nariño,52835,San Andrés de Tumaco,52835055,Bocas De Curay (Tumaco - Nariño),2023,4,5522,2177.0,55.2,Sábado,2023-04-01 19:00:00,4.3
52,Nariño,52696,Santa Bárbara (Iscuandé),52696014,La Ensenada (Santa Bárbara (Iscuandé) - Nariño),2023,4,3299,5747.0,25.44,Miércoles,2023-04-05 19:15:00,5.54
52,Nariño,52696,Santa Bárbara (Iscuandé),52696022,Secadero (Santa Bárbara (Iscuandé) - Nariño),2023,4,2694,1758.0,15.24,Martes,2023-04-25 19:00:00,8.45
86,Putumayo,86573,Puerto Leguízamo,86573009,Piñuña Negro (Puerto Leguízamo - Putumayo),2023,4,3164,1859.0,25.6,Sábado,2023-04-22 18:45:00,5.56
86,Putumayo,86573,Puerto Leguízamo,86573000,Puerto Leguízamo (Puerto Leguízamo - Putumayo),2023,4,696773,247540.0,1741.17,Lunes,2023-04-03 15:15:00,23.25
76,Valle del Cauca,76109,Buenaventura,76109069,Papayal 1 (Buenaventura - Valle Del Cauca),2023,4,9219,246.0,43.49,Lunes,2023-04-10 19:15:00,8.29
76,Valle del Cauca,76109,Buenaventura,76109105,Pital (Buenaventura - Valle Del Cauca),2023,4,1205,147.0,12.25,Sábado,2023-04-01 18:00:00,4.0
76,Valle del Cauca,76109,Buenaventura,76109028,Puerto Merizalde (Buenaventura - Valle Del Cauca),2023,4,99985,35264.0,212.26,Sábado,2023-04-15 19:30:00,22.16
76,Valle del Cauca,76109,Buenaventura,76109030,Punta Soldado (Buenaventura - Valle Del Cauca),2023,4,4269,1610.0,25.42,Jueves,2023-04-06 20:00:00,9.0
76,Valle del Cauca,76109,Buenaventura,76109032,San Francisco Naya (Buenaventura - Valle Del Cauca),2023,4,6410,2725.0,35.2,Miércoles,2023-04-05 11:45:00,8.06
97,Vaupés,97161,Carurú,97161000,Carurú (Carurú - Vaupés),2023,4,16139,6413.0,92.66,Sábado,2023-04-15 13:00:00,7.53
97,Vaupés,97001,Mitú,97001000,Mitú (Mitú - Vaupés),2023,4,1337582,371098.0,2946.82,Viernes,2023-04-14 12:15:00,23.53
97,Vaupés,97666,Taraira,97666000,Taraira (Taraira - Vaupés),2023,4,32641,10279.0,131.03,Miércoles,2023-04-19 18:45:00,11.03
99,Vichada,99773,Cumaribo,99773000,Cumaribo (Cumaribo - Vichada),2023,4,314033,126900.0,686.84,Jueves,2023-04-13 14:30:00,23.49
99,Vichada,99524,La Primavera,99524000,La Primavera (La Primavera - Vichada),2023,4,261782,104332.0,697.82,Jueves,2023-04-13 18:30:00,23.34
99,Vichada,99001,Puerto Carreño,99001000,Puerto Carreño (Puerto Carreño - Vichada),2023,4,2600678,810150.0,5179.68,Miércoles,2023-04-19 14:15:00,23.59
91,Amazonas,91001,Leticia,91001000,Leticia (Leticia - Amazonas),2023,3,3917986,1104048.0,7734.83,Martes,2023-03-21 15:15:00,24.0
91,Amazonas,91540,Puerto Nariño,91540000,Puerto Nariño (Puerto Nariño - Amazonas),2023,3,118535,41866.0,238.83,Miércoles,2023-03-08 19:15:00,24.0
91,Amazonas,91798,Tarapacá (Anm),91798000,Tarapacá (Tarapacá (Anm) - Amazonas),2023,3,27972,12997.0,105.42,Jueves,2023-03-02 19:00:00,10.15
5,Antioquia,5873,Vigía del Fuerte,5873002,Vegáez (Vigía Del Fuerte - Antioquia),2023,3,5317,1026.0,41.15,Lunes,2023-03-27 19:30:00,6.35
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,88564000,Providencia (Providencia - Archipiélago De San Andrés Y Providencia),2023,3,1139382,246072.0,1873.93,Lunes,2023-03-13 21:45:00,24.0
13,Bolívar,13001,Cartagena De Indias,13001007,Isla Fuerte (Cartagena De Indias - Bolívar),2023,3,62498,37175.0,190.64,Domingo,2023-03-19 22:30:00,13.34
13,Bolívar,13001,Cartagena De Indias,13001037,Isla Múcura (Cartagena De Indias - Bolívar),2023,3,6068,2414.0,18.75,Jueves,2023-03-16 00:45:00,14.15
13,Bolívar,13001,Cartagena De Indias,13001017,Santa Cruz Del Islote (Cartagena De Indias - Bolívar),2023,3,5810,1960.0,17.76,Domingo,2023-03-05 20:30:00,13.45
18,Caquetá,18150,Cartagena Del Chairá,18150001,Remolino Del Caguán (Cartagena Del Chaira - Caquetá),2023,3,18036,6919.0,92.7,Jueves,2023-03-23 19:30:00,8.03
18,Caquetá,18753,San Vicente del Caguán,18753002,Guacamayas (San Vicente del Caguán - Caquetá),2023,3,14812,5782.0,40.46,Viernes,2023-03-24 19:00:00,17.19
18,Caquetá,18753,San Vicente del Caguán,18753009,Puerto Betania (San Vicente Del Caguán - Caquetá),2023,3,5372,2251.0,47.4,Sábado,2023-03-25 20:15:00,5.21
19,Cauca,19318,Guapi,19318008,Limones (Guapi - Cauca),2023,3,8947,4328.0,45.84,Martes,2023-03-21 16:45:00,9.22
19,Cauca,19318,Guapi,19318013,San Antonio De Guajuí (Guapi - Cauca),2023,3,11443,5932.0,56.76,Martes,2023-03-28 18:45:00,8.29
19,Cauca,19418,López de Micay,19418011,Dos Quebradas Río Naya (López De Micay - Cauca),2023,3,4883,1670.0,28.29,Sábado,2023-03-11 20:30:00,7.27
19,Cauca,19418,López de Micay,19418038,Isla De Gallo (López De Micay - Cauca),2023,3,4114,2027.0,29.82,Viernes,2023-03-31 19:30:00,6.01
19,Cauca,19418,López de Micay,19418012,San Antonio De Chuaré (López De Micay - Cauca),2023,3,6528,2003.0,42.4,Jueves,2023-03-23 19:45:00,6.15
19,Cauca,19809,Timbiquí,19809014,Chacón (Timbiquí - Cauca),2023,3,4172,1189.0,26.34,Jueves,2023-03-23 19:15:00,6.23
19,Cauca,19809,Timbiquí,19809003,Coteje (Timbiquí - Cauca),2023,3,6017,4289.0,30.8,Jueves,2023-03-02 19:00:00,7.19
19,Cauca,19809,Timbiquí,19809026,Los Brazos (Timbiquí - Cauca),2023,3,3391,1561.0,41.33,Viernes,2023-03-10 19:30:00,3.19
19,Cauca,19809,Timbiquí,19809023,Puerto Saija (Timbiquí - Cauca),2023,3,5212,1884.0,177.41,Jueves,2023-03-30 20:30:00,1.25
19,Cauca,19809,Timbiquí,19809009,Santa Rosa De Saija (Timbiquí - Cauca),2023,3,3811,1892.0,21.96,Domingo,2023-03-26 19:00:00,6.24
27,Chocó,27006,Acandí,27006000,Acandí (Acandí - Chocó),2023,3,707587,224618.0,1220.74,Miércoles,2023-03-22 21:00:00,23.39
27,Chocó,27006,Acandí,27006007,San Francisco (Acandí - Chocó),2023,3,23175,8659.0,128.26,Domingo,2023-03-19 19:15:00,8.46
27,Chocó,27025,Alto Baudó (Pie de Pato),27025000,Ciudad Baudó - Pie De Pato (Alto Baudó - Chocó),2023,3,52024,16650.0,119.15,Sábado,2023-03-04 12:00:00,23.55
27,Chocó,27075,Bahía Solano (Mutis),27075002,El Valle (Bahía Solano - Chocó),2023,3,170570,66573.0,348.48,Lunes,2023-03-20 19:15:00,23.45
27,Chocó,27077,Bajo Baudó (Pizarro),27077029,Firme De Usarga (Bajo Baudó (Pizarro) - Chocó),2023,3,1039,333.0,8.02,Viernes,2023-03-31 22:45:00,6.15
27,Chocó,27077,Bajo Baudó (Pizarro),27077026,Guineal (Bajo Baudó (Pizarro) - Chocó),2023,3,5926,2553.0,30.5,Domingo,2023-03-12 12:15:00,8.26
27,Chocó,27077,Bajo Baudó (Pizarro),27077011,Piliza (Bajo Baudó (Pizarro) - Chocó),2023,3,4166,1935.0,32.0,Domingo,2023-03-05 19:00:00,5.34
27,Chocó,27077,Bajo Baudó (Pizarro),27077000,Pizarro (Bajo Baudó (Pizarro) - Chocó),2023,3,213596,95092.0,478.37,Miércoles,2023-03-01 19:30:00,22.18
27,Chocó,27077,Bajo Baudó (Pizarro),27077016,Siviru (Bajo Baudó - Chocó),2023,3,7066,2655.0,43.56,Viernes,2023-03-17 18:15:00,7.55
27,Chocó,27077,Bajo Baudó (Pizarro),27077916,Terron (Bajo Baudó - Chocó),2023,3,2345,1137.0,32.74,Sábado,2023-03-04 15:15:00,3.48
27,Chocó,27099,Bojayá (Bellavista),27099000,Bellavista (Bojayá (Bellavista) - Chocó),2023,3,99574,31581.0,249.5,Miércoles,2023-03-01 12:45:00,16.43
27,Chocó,27099,Bojayá (Bellavista),27099005,Napipí (Bojayá (Bellavista) - Chocó),2023,3,12634,6282.0,67.2,Miércoles,2023-03-01 19:30:00,7.5
27,Chocó,27099,Bojayá (Bellavista),27099030,Piedra Candela (Bojayá - Chocó),2023,3,7454,3341.0,42.49,Domingo,2023-03-26 23:15:00,9.17
27,Chocó,27250,El Litoral Del San Juan,27250002,Cucurrupí (El Litoral Del San Juan - Chocó),2023,3,2161,715.0,17.47,Martes,2023-03-07 18:45:00,4.56
27,Chocó,27250,El Litoral Del San Juan,27250000,Santa Genoveva De Docordó (El Litoral Del San Juan - Chocó),2023,3,85802,45692.0,224.66,Sábado,2023-03-18 09:15:00,17.08
27,Chocó,27372,Juradó,27372000,Juradó (Juradó - Chocó),2023,3,178818,72656.0,323.36,Martes,2023-03-28 19:15:00,23.54
27,Chocó,27425,Medio Atrato (Beté),27425000,Beté (Medio Atrato (Beté) - Chocó),2023,3,8896,4537.0,68.0,Martes,2023-03-14 19:30:00,7.58
27,Chocó,27450,Medio San Juan,27450016,Macedonia (Medio San Juan - Chocó),2023,3,0,0.0,0.0,Miércoles,2023-03-01 00:00:00,0.0
27,Chocó,27495,Nuquí,27495912,Comunidad Indígena De Panguí - El Yucal (Nuquí - Chocó),2023,3,2891,697.0,11.41,Viernes,2023-03-10 10:45:00,9.15
27,Chocó,27001,Quibdó,27001029,Tagachi (Quibdó - Chocó),2023,3,9585,3426.0,53.86,Martes,2023-03-07 13:30:00,8.12
27,Chocó,27615,Riosucio,27615912,Marcial (Riosucio - Chocó),2023,3,190,111.0,4.49,Lunes,2023-03-13 15:15:00,1.34
27,Chocó,27615,Riosucio,27615930,Peñas Blancas (Riosucio - Chocó),2023,3,19,7.0,1.79,Viernes,2023-03-31 20:15:00,0.0
27,Chocó,27800,Unguía,27800001,Balboa (Unguía - Chocó),2023,3,21678,8654.0,80.81,Domingo,2023-03-19 18:45:00,11.03
27,Chocó,27800,Unguía,27800005,Titumate (Unguía - Chocó),2023,3,16786,4111.0,94.34,Domingo,2023-03-26 20:45:00,8.3
27,Chocó,27800,Unguía,27800000,Unguía (Unguía - Chocó),2023,3,417786,149595.0,834.77,Jueves,2023-03-02 20:00:00,22.13
94,Guainía,94343,Barrancominas,94343000,Barrancominas (Barrancominas - Guainía),2023,3,68624,18304.0,184.9,Jueves,2023-03-23 18:15:00,16.13
95,Guaviare,95200,Miraflores,95200000,Miraflores (Miraflores - Guaviare),2023,3,84855,29197.0,202.84,Martes,2023-03-14 19:15:00,18.12
44,La Guajira,44847,Uribia,44847012,Nazareth (Uribia - La Guajira),2023,3,61337,11434.0,331.78,Jueves,2023-03-23 19:30:00,10.08
47,Magdalena,47189,Ciénaga,47189018,Palmor (Ciénaga - Magdalena),2023,3,96521,33853.0,193.02,Sábado,2023-03-04 18:45:00,23.29
50,Meta,50325,Mapiripán,50325000,Mapiripán (Mapiripán - Meta),2023,3,179782,69028.0,349.8,Miércoles,2023-03-08 18:30:00,23.55
52,Nariño,52250,El Charco,52250023,Bazán (El Charco - Nariño),2023,3,23633,9050.0,105.6,Martes,2023-03-14 19:15:00,9.07
52,Nariño,52250,El Charco,52250003,Bolívar - San Pedro (El Charco - Nariño),2023,3,3945,2490.0,29.12,Viernes,2023-03-31 17:15:00,6.22
52,Nariño,52250,El Charco,52250007,San José Del Tapaje (El Charco - Nariño),2023,3,12684,4642.0,64.0,Lunes,2023-03-06 19:30:00,9.46
52,Nariño,52520,Francisco Pizarro,52520013,San Pedro Del Vino (Francisco Pizarro - Nariño),2023,3,0,0.0,3.0,Jueves,2023-03-09 19:30:00,0.0
52,Nariño,52390,La Tola,52390005,Aguacatal (La Tola - Nariño),2023,3,2213,733.0,10.86,Viernes,2023-03-10 15:15:00,8.45
52,Nariño,52390,La Tola,52390013,Amárales (La Tola - Nariño),2023,3,7359,2969.0,44.86,Viernes,2023-03-17 19:45:00,7.24
52,Nariño,52390,La Tola,52390009,Mulatos (La Tola - Nariño),2023,3,5455,3019.0,38.05,Jueves,2023-03-23 18:45:00,7.35
52,Nariño,52427,Magüí,52427901,Alto Estero (Magüí - Nariño),2023,3,496,167.0,23.83,Sábado,2023-03-04 20:30:00,1.22
52,Nariño,52427,Magüí,52427913,La Isla (Magüí - Nariño),2023,3,963,479.0,11.05,Sábado,2023-03-18 22:45:00,5.15
52,Nariño,52427,Magüí,52427013,La Loma (Magüí - Nariño),2023,3,775,351.0,15.46,Lunes,2023-03-20 18:45:00,3.33
52,Nariño,52427,Magüí,52427915,Las Lajas (Magüí - Nariño),2023,3,2767,868.0,24.29,Jueves,2023-03-02 22:15:00,7.09
52,Nariño,52490,Olaya Herrera,52490913,Boca De Prieta (Olaya Herrera - Nariño),2023,3,2378,639.0,15.84,Jueves,2023-03-09 19:15:00,5.37
52,Nariño,52835,San Andrés de Tumaco,52835055,Bocas De Curay (Tumaco - Nariño),2023,3,7546,2970.0,57.6,Sábado,2023-03-25 19:15:00,5.53
52,Nariño,52696,Santa Bárbara (Iscuandé),52696014,La Ensenada (Santa Bárbara (Iscuandé) - Nariño),2023,3,3237,5629.0,22.05,Domingo,2023-03-05 18:30:00,5.49
52,Nariño,52696,Santa Bárbara (Iscuandé),52696022,Secadero (Santa Bárbara (Iscuandé) - Nariño),2023,3,3097,1460.0,14.98,Jueves,2023-03-23 19:15:00,9.09
86,Putumayo,86573,Puerto Leguízamo,86573009,Piñuña Negro (Puerto Leguízamo - Putumayo),2023,3,3091,1766.0,25.6,Sábado,2023-03-11 18:00:00,5.28
86,Putumayo,86573,Puerto Leguízamo,86573000,Puerto Leguízamo (Puerto Leguízamo - Putumayo),2023,3,947979,302017.0,1945.33,Jueves,2023-03-23 15:00:00,23.25
76,Valle del Cauca,76109,Buenaventura,76109069,Papayal 1 (Buenaventura - Valle Del Cauca),2023,3,11427,350.0,61.82,Lunes,2023-03-13 22:15:00,10.07
76,Valle del Cauca,76109,Buenaventura,76109105,Pital (Buenaventura - Valle Del Cauca),2023,3,2959,497.0,17.16,Domingo,2023-03-14 20:15:00,7.05
76,Valle del Cauca,76109,Buenaventura,76109028,Puerto Merizalde (Buenaventura - Valle Del Cauca),2023,3,106362,36271.0,206.45,Martes,2023-03-21 19:30:00,23.47
76,Valle del Cauca,76109,Buenaventura,76109030,Punta Soldado (Buenaventura - Valle Del Cauca),2023,3,4979,2103.0,24.9,Lunes,2023-03-13 19:30:00,12.01
76,Valle del Cauca,76109,Buenaventura,76109032,San Francisco Naya (Buenaventura - Valle Del Cauca),2023,3,6599,2840.0,32.22,Martes,2023-03-21 19:30:00,8.05
97,Vaupés,97161,Carurú,97161000,Carurú (Carurú - Vaupés),2023,3,26624,10338.0,89.06,Miércoles,2023-03-15 19:00:00,12.1
97,Vaupés,97001,Mitú,97001000,Mitú (Mitú - Vaupés),2023,3,1458176,399178.0,2924.56,Viernes,2023-03-24 13:00:00,23.59
97,Vaupés,97666,Taraira,97666000,Taraira (Taraira - Vaupés),2023,3,33885,10226.0,134.82,Jueves,2023-03-23 12:30:00,11.03
99,Vichada,99773,Cumaribo,99773000,Cumaribo (Cumaribo - Vichada),2023,3,347049,139018.0,668.36,Viernes,2023-03-24 14:30:00,23.52
99,Vichada,99524,La Primavera,99524000,La Primavera (La Primavera - Vichada),2023,3,407790,162183.0,760.04,Viernes,2023-03-17 18:30:00,24.0
99,Vichada,99001,Puerto Carreño,99001000,Puerto Carreño (Puerto Carreño - Vichada),2023,3,2713999,848320.0,5011.6,Jueves,2023-03-23 14:30:00,23.58
91,Amazonas,91001,Leticia,91001000,Leticia (Leticia - Amazonas),2023,2,3393306,960122.0,7103.01,Martes,2023-02-14 15:45:00,24.0
91,Amazonas,91540,Puerto Nariño,91540000,Puerto Nariño (Puerto Nariño - Amazonas),2023,2,104321,36516.0,222.64,Sábado,2023-02-18 19:30:00,24.0
91,Amazonas,91798,Tarapacá (Anm),91798000,Tarapacá (Tarapacá (Anm) - Amazonas),2023,2,24754,11145.0,101.1,Sábado,2023-02-11 18:30:00,10.17
5,Antioquia,5873,Vigía del Fuerte,5873002,Vegáez (Vigía Del Fuerte - Antioquia),2023,2,4704,821.0,50.4,Lunes,2023-02-13 14:30:00,6.3
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,88564000,Providencia (Providencia - Archipiélago De San Andrés Y Providencia),2023,2,987913,214623.0,1774.96,Lunes,2023-02-27 21:30:00,24.0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88001,San Andrés,88001000,San Andrés (San Andrés - Archipiélago De San Andrés Y Providencia),2023,2,14723182,4048813.0,27871.84,Viernes,2023-02-10 15:45:00,24.0
13,Bolívar,13001,Cartagena De Indias,13001007,Isla Fuerte (Cartagena De Indias - Bolívar),2023,2,46350,28186.0,182.16,Viernes,2023-02-17 22:30:00,10.2
13,Bolívar,13001,Cartagena De Indias,13001037,Isla Múcura (Cartagena De Indias - Bolívar),2023,2,5151,2024.0,18.37,Viernes,2023-02-10 21:30:00,13.13
13,Bolívar,13001,Cartagena De Indias,13001017,Santa Cruz Del Islote (Cartagena De Indias - Bolívar),2023,2,7764,2349.0,32.45,Jueves,2023-02-16 19:45:00,11.03
18,Caquetá,18150,Cartagena Del Chairá,18150001,Remolino Del Caguán (Cartagena Del Chaira - Caquetá),2023,2,18931,7358.0,96.27,Sábado,2023-02-04 19:15:00,9.05
18,Caquetá,18150,Cartagena Del Chairá,18150002,Santa Fe Del Caguán (Cartagena Del Chaira - Caquetá),2023,2,3129,1511.0,40.52,Sábado,2023-02-04 19:00:00,3.31
18,Caquetá,18753,San Vicente del Caguán,18753002,Guacamayas (San Vicente del Caguán - Caquetá),2023,2,14153,5633.0,46.15,Domingo,2023-02-12 19:00:00,17.41
18,Caquetá,18753,San Vicente del Caguán,18753015,Guayabal (San Vicente Del Caguán - Caquetá),2023,2,4482,2181.0,44.54,Domingo,2023-02-12 12:45:00,4.41
50,Meta,50325,Mapiripán,50325000,Mapiripán (Mapiripán - Meta),2023,2,163943,62426.0,346.72,Lunes,2023-02-13 18:45:00,23.58
18,Caquetá,18753,San Vicente del Caguán,18753009,Puerto Betania (San Vicente Del Caguán - Caquetá),2023,2,5518,2299.0,49.08,Miércoles,2023-02-15 19:45:00,5.45
19,Cauca,19318,Guapi,19318008,Limones (Guapi - Cauca),2023,2,7523,3597.0,40.18,Domingo,2023-02-26 20:00:00,8.56
19,Cauca,19318,Guapi,19318013,San Antonio De Guajuí (Guapi - Cauca),2023,2,11032,5802.0,54.26,Miércoles,2023-02-01 18:30:00,9.05
19,Cauca,19418,López de Micay,19418011,Dos Quebradas Río Naya (López De Micay - Cauca),2023,2,881,292.0,23.62,Jueves,2023-02-23 19:30:00,1.45
19,Cauca,19418,López de Micay,19418038,Isla De Gallo (López De Micay - Cauca),2023,2,2894,1428.0,28.26,Sábado,2023-02-04 19:00:00,4.42
19,Cauca,19418,López de Micay,19418012,San Antonio De Chuaré (López De Micay - Cauca),2023,2,5821,1768.0,44.61,Sábado,2023-02-11 19:00:00,5.54
0,Cauca,19809,Timbiquí,19809014,Chacón (Timbiquí - Cauca),2023,2,3457,909.0,25.76,Lunes,2023-02-06 19:00:00,5.57
19,Cauca,19809,Timbiquí,19809003,Coteje (Timbiquí - Cauca),2023,2,5534,3828.0,32.28,Domingo,2023-02-12 19:30:00,7.12
19,Cauca,19809,Timbiquí,19809026,Los Brazos (Timbiquí - Cauca),2023,2,8111,3623.0,43.51,Domingo,2023-02-26 19:30:00,8.4
19,Cauca,19809,Timbiquí,19809023,Puerto Saija (Timbiquí - Cauca),2023,2,0,0.0,0.0,Miércoles,2023-02-01 00:00:00,0.0
19,Cauca,19809,Timbiquí,19809009,Santa Rosa De Saija (Timbiquí - Cauca),2023,2,3110,1440.0,22.63,Sábado,2023-02-25 19:45:00,5.53
27,Chocó,27006,Acandí,27006000,Acandí (Acandí - Chocó),2023,2,606674,194174.0,1196.62,Jueves,2023-02-23 21:30:00,22.35
27,Chocó,27006,Acandí,27006007,San Francisco (Acandí - Chocó),2023,2,15260,5670.0,111.02,Sábado,2023-02-04 19:00:00,6.0
27,Chocó,27025,Alto Baudó (Pie de Pato),27025000,Ciudad Baudó - Pie De Pato (Alto Baudó - Chocó),2023,2,48164,15826.0,140.1,Martes,2023-07-02 19:00:00,23.19
27,Chocó,27075,Bahía Solano (Mutis),27075002,El Valle (Bahía Solano - Chocó),2023,2,148952,57647.0,363.0,Jueves,2023-02-09 19:15:00,22.58
27,Chocó,27077,Bajo Baudó (Pizarro),27077029,Firme De Usarga (Bajo Baudó (Pizarro) - Chocó),2023,2,986,279.0,8.02,Jueves,2023-02-02 20:00:00,6.23
27,Chocó,27077,Bajo Baudó (Pizarro),27077026,Guineal (Bajo Baudó (Pizarro) - Chocó),2023,2,5614,2507.0,38.16,Sábado,2023-02-04 19:30:00,7.58
27,Chocó,27077,Bajo Baudó (Pizarro),27077011,Piliza (Bajo Baudó (Pizarro) - Chocó),2023,2,3654,2233.0,32.0,Miércoles,2023-02-01 19:15:00,5.31
27,Chocó,27077,Bajo Baudó (Pizarro),27077000,Pizarro (Bajo Baudó (Pizarro) - Chocó),2023,2,185116,79700.0,512.69,Martes,2023-02-28 20:15:00,21.13
27,Chocó,27077,Bajo Baudó (Pizarro),27077016,Siviru (Bajo Baudó - Chocó),2023,2,6539,2563.0,39.68,Domingo,2023-02-15 19:15:00,8.27
27,Chocó,27077,Bajo Baudó (Pizarro),27077916,Terron (Bajo Baudó - Chocó),2023,2,4302,2008.0,63.36,Sábado,2023-02-18 19:00:00,8.0
27,Chocó,27099,Bojayá (Bellavista),27099000,Bellavista (Bojayá (Bellavista) - Chocó),2023,2,88854,26915.0,254.81,Lunes,2023-02-20 19:15:00,16.15
27,Chocó,27099,Bojayá (Bellavista),27099005,Napipí (Bojayá (Bellavista) - Chocó),2023,2,11318,5612.0,67.2,Sábado,2023-02-11 19:15:00,7.31
27,Chocó,27099,Bojayá (Bellavista),27099030,Piedra Candela (Bojayá - Chocó),2023,2,7573,3320.0,35.19,Viernes,2023-02-03 17:45:00,9.57
27,Chocó,27250,El Litoral Del San Juan,27250002,Cucurrupí (El Litoral Del San Juan - Chocó),2023,2,2032,663.0,17.86,Lunes,2023-02-13 18:30:00,5.07
27,Chocó,27250,El Litoral Del San Juan,27250000,Santa Genoveva De Docordó (El Litoral Del San Juan - Chocó),2023,2,65461,37421.0,207.64,Martes,2023-02-28 13:00:00,20.3
27,Chocó,27372,Juradó,27372000,Juradó (Juradó - Chocó),2023,2,158692,65712.0,322.4,Jueves,2023-02-09 19:45:00,23.43
27,Chocó,27425,Medio Atrato (Beté),27425000,Beté (Medio Atrato (Beté) - Chocó),2023,2,16021,8377.0,64.0,Jueves,2023-02-02 19:15:00,12.37
27,Chocó,27425,Medio Atrato (Beté),27425008,San Roque (Medio Atrato (Beté) - Chocó),2023,2,477,198.0,15.29,Sábado,2023-02-25 19:15:00,1.23
27,Chocó,27450,Medio San Juan,27450016,Macedonia (Medio San Juan - Chocó),2023,2,0,0.0,0.0,Miércoles,2023-02-01 00:00:00,0.0
27,Chocó,27495,Nuquí,27495912,Comunidad Indígena De Panguí - El Yucal (Nuquí - Chocó),2023,2,626,338.0,7.01,Viernes,2023-02-10 09:15:00,5.24
27,Chocó,27495,Nuquí,27495003,Jurubira (Nuquí - Chocó),2023,2,15883,7758.0,61.15,Miércoles,2023-02-01 19:15:00,12.3
27,Chocó,27001,Quibdó,27001029,Tagachi (Quibdó - Chocó),2023,2,8980,3268.0,50.76,Domingo,2023-02-26 14:00:00,8.34
27,Chocó,27615,Riosucio,27615912,Marcial (Riosucio - Chocó),2023,2,0,0.0,0.0,Miércoles,2023-02-01 00:00:00,0.0
27,Chocó,27615,Riosucio,27615930,Peñas Blancas (Riosucio - Chocó),2023,2,20,7.0,1.59,Domingo,2023-02-26 20:00:00,0.0
27,Chocó,27800,Unguía,27800001,Balboa (Unguía - Chocó),2023,2,20033,8171.0,78.98,Jueves,2023-02-23 19:45:00,11.03
27,Chocó,27800,Unguía,27800005,Titumate (Unguía - Chocó),2023,2,15726,3837.0,91.96,Viernes,2023-02-24 20:45:00,9.04
27,Chocó,27800,Unguía,27800000,Unguía (Unguía - Chocó),2023,2,383819,136573.0,821.57,Jueves,2023-02-09 21:15:00,22.18
94,Guainía,94343,Barrancominas,94343000,Barrancominas (Barrancominas - Guainía),2023,2,59800,16912.0,187.39,Miércoles,2023-02-15 19:00:00,16.04
95,Guaviare,95200,Miraflores,95200000,Miraflores (Miraflores - Guaviare),2023,2,75587,24768.0,201.96,Viernes,2023-02-03 19:00:00,17.45
44,La Guajira,44847,Uribia,44847012,Nazareth (Uribia - La Guajira),2023,2,59448,11174.0,300.29,Martes,2023-02-28 18:45:00,10.29
47,Magdalena,47189,Ciénaga,47189018,Palmor (Ciénaga - Magdalena),2023,2,90744,33211.0,203.14,Domingo,2023-02-12 18:45:00,23.26
